$GPRMC,134352.00,A,3946.83205,N,03249.29817,E,3.096,277.47,011213,,,A*6C
$GPRMC,134353.00,A,3946.83225,N,03249.29713,E,2.879,281.65,011213,,,A*65
$GPRMC,134354.00,A,3946.83238,N,03249.29610,E,2.931,278.68,011213,,,A*6A
$GPRMC,134355.00,A,3946.83247,N,03249.29508,E,2.774,278.64,011213,,,A*6A
$GPRMC,134356.00,A,3946.83264,N,03249.29403,E,3.024,281.77,011213,,,A*65
$GPRMC,134357.00,A,3946.83284,N,03249.29299,E,2.957,283.94,011213,,,A*6C
$GPRMC,134358.00,A,3946.83306,N,03249.29195,E,2.899,283.47,011213,,,A*6A
$GPRMC,134359.00,A,3946.83326,N,03249.29088,E,3.055,282.81,011213,,,A*66
$GPRMC,134400.00,A,3946.83340,N,03249.28983,E,2.925,281.15,011213,,,A*6F
$GPRMC,134401.00,A,3946.83357,N,03249.28875,E,3.059,281.97,011213,,,A*69
$GPRMC,134402.00,A,3946.83382,N,03249.28757,E,3.454,284.51,011213,,,A*6B
$GPRMC,134403.00,A,3946.83405,N,03249.28651,E,2.855,285.05,011213,,,A*69
$GPRMC,134404.00,A,3946.83426,N,03249.28552,E,2.889,285.71,011213,,,A*6D
$GPRMC,134405.00,A,3946.83446,N,03249.28450,E,2.951,284.72,011213,,,A*6F
$GPRMC,134406.00,A,3946.83467,N,03249.28348,E,2.948,284.34,011213,,,A*6B
$GPRMC,134407.00,A,3946.83488,N,03249.28250,E,2.739,283.96,011213,,,A*64
$GPRMC,134408.00,A,3946.83509,N,03249.28155,E,2.794,284.02,011213,,,A*68
$GPRMC,134409.00,A,3946.83529,N,03249.28053,E,2.917,283.63,011213,,,A*69
$GPRMC,134410.00,A,3946.83549,N,03249.27944,E,3.092,283.32,011213,,,A*66
$GPRMC,134411.00,A,3946.83572,N,03249.27837,E,2.965,283.82,011213,,,A*61
$GPRMC,134412.00,A,3946.83593,N,03249.27738,E,2.746,283.93,011213,,,A*62
$GPRMC,134413.00,A,3946.83614,N,03249.27639,E,2.831,284.18,011213,,,A*64
$GPRMC,134414.00,A,3946.83641,N,03249.27541,E,2.869,287.63,011213,,,A*6D
$GPRMC,134415.00,A,3946.83666,N,03249.27446,E,2.739,287.93,011213,,,A*6A
$GPRMC,134416.00,A,3946.83695,N,03249.27351,E,2.838,290.63,011213,,,A*63
$GPRMC,134417.00,A,3946.83731,N,03249.27261,E,2.719,294.59,011213,,,A*6E
$GPRMC,134418.00,A,3946.83774,N,03249.27204,E,2.031,302.92,011213,,,D*62
$GPRMC,134419.00,A,3946.83817,N,03249.27151,E,1.970,311.44,011213,,,D*6C
$GPRMC,134420.00,A,3946.83844,N,03249.27126,E,0.716,315.49,011213,,,D*66
$GPRMC,134421.00,A,3946.83826,N,03249.27125,E,1.290,211.51,011213,,,D*66
$GPRMC,134422.00,A,3946.83798,N,03249.27096,E,1.473,220.69,011213,,,D*64
$GPRMC,134423.00,A,3946.83787,N,03249.27007,E,3.021,247.79,011213,,,D*62
$GPRMC,134424.00,A,3946.83818,N,03249.26883,E,3.876,276.84,011213,,,D*63
$GPRMC,134425.00,A,3946.83864,N,03249.26748,E,4.154,287.37,011213,,,D*69
$GPRMC,134426.00,A,3946.83902,N,03249.26612,E,3.828,289.15,011213,,,D*6E
$GPRMC,134427.00,A,3946.83934,N,03249.26484,E,3.715,287.10,011213,,,D*6D
$GPRMC,134428.00,A,3946.83965,N,03249.26361,E,3.495,287.90,011213,,,D*69
$GPRMC,134429.00,A,3946.83996,N,03249.26236,E,3.566,286.90,011213,,,D*6B
$GPRMC,134430.00,A,3946.84029,N,03249.26100,E,3.934,286.43,011213,,,D*6A
$GPRMC,134431.00,A,3946.84063,N,03249.25962,E,3.888,287.18,011213,,,D*63
$GPRMC,134432.00,A,3946.84097,N,03249.25825,E,3.897,287.16,011213,,,D*69
$GPRMC,134433.00,A,3946.84127,N,03249.25691,E,3.840,285.38,011213,,,D*67
$GPRMC,134434.00,A,3946.84158,N,03249.25565,E,3.601,286.48,011213,,,D*6F
$GPRMC,134435.00,A,3946.84189,N,03249.25434,E,3.780,286.42,011213,,,D*65
$GPRMC,134436.00,A,3946.84216,N,03249.25307,E,3.510,284.92,011213,,,D*60
$GPRMC,134437.00,A,3946.84238,N,03249.25187,E,3.336,283.40,011213,,,D*6D
